scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Isodon hirtellus,Ï¸Ã«Ïã²è²Ë,6,10,NA,NA,NA,Lamiaceae,WD
Isodon interruptus,¼ä¶ÏÏã²è²Ë,8,9,NA,NA,Isodon,Lamiaceae,WD
Isodon japonicus,Ã«Ò¶Ïã²è²Ë,7,8,9,10,NA,Lamiaceae,CB
Isodon japonicus var. glaucocalyx,À¶İàÃ«Ò¶Ïã²è²Ë,NA,NA,NA,NA,NA,Lamiaceae,CB
Isodon latifolius,¿íÒ¶Ïã²è²Ë,8,9,8,9,Isodon,Lamiaceae,CB
Isodon leucophyllus,°×Ò¶Ïã²è²Ë,7,10,10,11,Isodon,Lamiaceae,WD
Isodon liangshanicus,Á¹É½Ïã²è²Ë,8,8,8,8,Isodon,Lamiaceae,CB
Isodon lihsienensis,ÀíÏØÏã²è²Ë,7,9,NA,NA,Isodon,Lamiaceae,WD
Isodon longitubus,³¤¹ÜÏã²è²Ë,6,10,10,10,Isodon,Lamiaceae,CB
Isodon lophanthoides,ÏßÎÆÏã²è²Ë,8,12,8,12,Isodon,Lamiaceae,CB
Isodon lophanthoides var. gerardianus,ÏÁ»ùÏßÎÆÏã²è²Ë,NA,NA,NA,NA,NA,Lamiaceae,CB
Isodon loxothyrsus,Íä×¶Ïã²è²Ë,7,10,8,11,Isodon,Lamiaceae,WD
Isodon medilungensis,ÂóµØÁúÏã²è²Ë,6,7,NA,NA,Isodon,Lamiaceae,WD
Isodon megathyrsus,´ó×¶Ïã²è²Ë,8,9,10,10,Isodon,Lamiaceae,CB
Isodon mucronatus,Í»¼âÏã²è²Ë,9,10,9,10,Isodon,Lamiaceae,CB
Isodon muliensis,Ä¾ÀïÏã²è²Ë,8,9,10,10,Isodon,Lamiaceae,WD
Isodon nervosus,ÏÔÂöÏã²è²Ë,7,10,8,11,Isodon,Lamiaceae,CB
Isodon oresbius,É½µØÏã²è²Ë,7,9,NA,NA,Isodon,Lamiaceae,WD
Isodon parvifolius,Ğ¡Ò¶Ïã²è²Ë,6,10,7,11,Isodon,Lamiaceae,WD
Isodon pharicus,´¨²ØÏã²è²Ë,7,9,7,9,NA,Lamiaceae,WD
Isodon phyllopodus,±úÒ¶Ïã²è²Ë,6,9,8,10,Isodon,Lamiaceae,CB
Isodon phyllostachys,Ò¶ËëÏã²è²Ë,8,10,10,10,Isodon,Lamiaceae,WD
Isodon rosthornii,ñ¨»¨Ïã²è²Ë,8,9,9,10,Isodon,Lamiaceae,CB
Isodon rubescens,ËéÃ×èâ,7,10,8,11,Isodon,Lamiaceae,WD
Isodon rugosiformis,ÀàÖåÒ¶Ïã²è²Ë,9,10,9,10,Isodon,Lamiaceae,WD
Isodon rugosus,ÖåÒ¶Ïã²è²Ë,7,9,8,10,NA,Lamiaceae,WD
Isodon scrophularioides,¿í»¨Ïã²è²Ë,7,10,9,10,Isodon,Lamiaceae,CB
Isodon sculponeatus,»Æ»¨Ïã²è²Ë,8,10,10,11,NA,Lamiaceae,CB
Isodon secundiflorus,²à»¨Ïã²è²Ë,9,10,9,10,NA,Lamiaceae,WD
Isodon serra,µ­»Æ²İ,8,10,9,10,NA,Lamiaceae,CB
Isodon setschwanensis,ËÄ´¨Ïã²è²Ë,9,9,10,10,Isodon,Lamiaceae,WD
Isodon smithianus,Âí¶û¿µÏã²è²Ë,7,9,NA,NA,Isodon,Lamiaceae,WD
Isodon tenuifolius,Ï¸Ò¶Ïã²è²Ë,9,9,NA,NA,Isodon,Lamiaceae,WD
Isodon wikstroemioides,Üé»¨Ïã²è²Ë,8,10,8,10,NA,Lamiaceae,WD
Isodon yuennanensis,²»Óıºì,8,10,8,10,NA,Lamiaceae,CB
Isolepis setacea,Ï¸İ¸,6,8,6,8,Isolepis,Cyperaceae,CB
Isometrum eximium,¶àÁÑ½ğÕµÜÄÌ¦,7,7,8,8,Isometrum,Gesneriaceae,CB
Isometrum farreri,½ğÕµÜÄÌ¦,8,8,11,11,Isometrum,Gesneriaceae,CB
Isometrum glandulosum,¶ÌéÜ½ğÕµÜÄÌ¦,7,8,8,8,Isometrum,Gesneriaceae,CB
Isometrum lancifolium,×Ï»¨½ğÕµÜÄÌ¦,7,9,9,9,Isometrum,Gesneriaceae,CB
Isometrum lancifolium var. mucronatum,ãë´¨½ğÕµÜÄÌ¦,NA,NA,8,8,NA,Gesneriaceae,CB
Isometrum lancifolium var. tsingchengshanicum,ÏÁÒ¶½ğÕµÜÄÌ¦,8,8,11,11,NA,Gesneriaceae,CB
Isometrum leucanthum,°×»¨½ğÕµÜÄÌ¦,NA,NA,NA,NA,NA,Gesneriaceae,CB
Isometrum pinnatilobatum,ÁÑÒ¶½ğÕµÜÄÌ¦,5,5,NA,NA,Isometrum,Gesneriaceae,CB
Isometrum primuliflorum,ÓğÁÑ½ğÕµÜÄÌ¦,7,7,NA,NA,Isometrum,Gesneriaceae,CB
Isometrum sichuanicum,ËÄ´¨½ğÕµÜÄÌ¦,6,6,NA,NA,Isometrum,Gesneriaceae,CB
Itea chinensis,Êó´Ì,3,5,5,12,Itea,Saxifragaceae,WD
Itea ilicifolia,¶¬ÇàÒ¶Êó´Ì,5,6,7,11,Itea,Saxifragaceae,WD
Itea omeiensis,¶ëÃ¼Êó´Ì,3,5,6,12,Itea,Saxifragaceae,WD
Itea yunnanensis,µáÊó´Ì,5,12,5,12,Itea,Saxifragaceae,WD
Itoa orientalis,èÙ×ÓÆ¤,5,6,9,10,Itoa,Flacourtiaceae,WD
Ixeridium biparum,²¢³İĞ¡¿àİ¤,6,10,6,10,Ixeridium,Asteraceae,CB
Ixeridium chinense,ÖĞ»ªĞ¡¿àİ¤,1,10,1,10,NA,Asteraceae,CB
Ixeridium dentatum,Ğ¡¿àİ¤,4,8,4,8,NA,Asteraceae,CB
Ixeridium elegans,¾«Ï¸Ğ¡¿àİ¤,8,9,8,9,Ixeridium,Asteraceae,CB
Ixeridium gracile,Ï¸Ò¶Ğ¡¿àİ¤,3,10,3,10,Ixeridium,Asteraceae,CB
Ixeridium gramineum,Õ­Ò¶Ğ¡¿àİ¤,3,9,3,9,Ixeridium,Asteraceae,CB
Ixeridium sonchifolium,±§¾¥Ğ¡¿àİ¤,3,5,3,5,Ixeridium,Asteraceae,CB
Ixeris japonica,¼ôµ¶¹É,3,5,3,5,Ixeris,Asteraceae,CB
Ixeris polycephala,¿àİ¤²Ë,3,6,3,6,Ixeris,Asteraceae,CB
Jacquemontia paniculata,Ğ¡Ç£Å£,NA,NA,NA,NA,NA,Convolvulaceae,CB
Jaeschkea canaliculata,¿íİà¿ÚÒ©»¨,7,7,NA,NA,Jaeschkea,Gentianaceae,CB
Jasminum beesianum,ºìËØÜ°,11,6,6,11,Jasminum,Oleaceae,WD
Jasminum elongatum,Å¤¶ÇÌÙ,4,12,8,3,Jasminum,Oleaceae,WD
Jasminum floridum,Ì½´º»¨,5,10,8,11,NA,Oleaceae,WD
Jasminum grandiflorum,ËØÜ°»¨,8,10,NA,NA,Jasminum,Oleaceae,WD
Jasminum humile,°«Ì½´º,4,7,6,10,NA,Oleaceae,WD
Jasminum humile var. microphyllum,ÏÁÒ¶°«Ì½´º,NA,NA,NA,NA,NA,Oleaceae,WD
Jasminum lanceolarium,ÇåÏãÌÙ,4,10,6,3,Jasminum,Oleaceae,WD
Jasminum mesnyi,Ò°Ó­´º,11,8,3,5,NA,Oleaceae,WD
Jasminum nudiflorum,Ó­´º»¨,6,6,NA,NA,NA,Oleaceae,WD
Jasminum nudiflorum var. pulvinatum,µæ×´Ó­´º,4,9,5,9,NA,Oleaceae,WD
Jasminum officinale,ËØ·½»¨,5,8,9,9,NA,Oleaceae,WD
Jasminum officinale var. tibeticum,Î÷²ØËØ·½»¨,6,7,NA,NA,NA,Oleaceae,WD
Jasminum polyanthum,¶à»¨ËØÜ°,2,8,11,11,Jasminum,Oleaceae,WD
Jasminum seguinii,ÁÁÒ¶ËØÜ°,5,10,8,4,NA,Oleaceae,WD
Jasminum sinense,»ªËØÜ°,6,10,9,5,Jasminum,Oleaceae,WD
Jasminum stephanense,µ­ºìËØÜ°,5,10,NA,NA,NA,Oleaceae,WD
Jasminum subhumile,µáËØÜ°,3,7,8,8,Jasminum,Oleaceae,WD
Jasminum urophyllum,´¨ËØÜ°,5,10,8,12,Jasminum,Oleaceae,WD
Juglans hopeiensis,ÂéºËÌÒ,NA,NA,NA,NA,NA,Juglandaceae,WD
Juglans mandshurica,ºúÌÒé±,5,5,8,9,NA,Juglandaceae,WD
Juglans regia,ºúÌÒ,5,5,10,10,NA,Juglandaceae,WD
Juglans sigillata,ÅİºËÌÒ,3,4,9,9,NA,Juglandaceae,WD
Juncellus serotinus,Ë®É¯²İ,7,10,7,10,NA,Cyperaceae,CB
Juncus alatus,³á¾¥µÆĞÄ²İ,4,7,5,10,Juncus,Juncaceae,CB
Juncus allioides,´Ğ×´µÆĞÄ²İ,6,8,7,9,Juncus,Juncaceae,CB
Juncus amplifolius,×ß¾¥µÆĞÄ²İ,5,7,6,8,Juncus,Juncaceae,CB
Juncus articulatus,Ğ¡»¨µÆĞÄ²İ,6,7,8,9,Juncus,Juncaceae,CB
Juncus benghalensis,ÃÏ¼ÓÀ­µÆĞÄ²İ,7,8,8,9,Juncus,Juncaceae,CB
Juncus brachystigma,¶ÌÖùµÆĞÄ²İ,6,7,8,8,Juncus,Juncaceae,CB
Juncus bracteatus,ÏÔ°úµÆĞÄ²İ,7,8,8,9,NA,Juncaceae,CB
Juncus bufonius,Ğ¡µÆĞÄ²İ,5,7,6,9,Juncus,Juncaceae,CB
Juncus castaneus,Àõ»¨µÆĞÄ²İ,7,8,8,9,NA,Juncaceae,CB
Juncus cephalostigma,Í·ÖùµÆĞÄ²İ,6,7,7,8,Juncus,Juncaceae,CB
Juncus chrysocarpus,Ë¿½ÚµÆĞÄ²İ,8,9,10,10,Juncus,Juncaceae,CB
Juncus clarkei,Ó¡¶ÈµÆĞÄ²İ,7,8,8,9,Juncus,Juncaceae,CB
Juncus clarkei var. marginatus,Ä¤±ßµÆĞÄ²İ,8,8,9,9,NA,Juncaceae,CB
Juncus concinnus,ÑÅµÆĞÄ²İ,7,8,8,9,Juncus,Juncaceae,CB
Juncus crassistylus,´Ö×³µÆĞÄ²İ,6,8,8,10,Juncus,Juncaceae,CB
Juncus diastrophanthus,ĞÇ»¨µÆĞÄ²İ,5,6,6,7,Juncus,Juncaceae,CB
Juncus effusus,µÆĞÄ²İ,4,7,6,9,Juncus,Juncaceae,CB
Juncus giganteus,¾ŞµÆĞÄ²İ,6,7,7,8,Juncus,Juncaceae,CB
Juncus gracilicaulis,Ï¸¾¥µÆĞÄ²İ,6,7,8,9,Juncus,Juncaceae,CB
Juncus himalensis,Ï²ÂíµÆĞÄ²İ,6,7,7,9,Juncus,Juncaceae,CB
Juncus inflexus,Æ¬ËèµÆĞÄ²İ,6,7,7,9,Juncus,Juncaceae,CB
Juncus kangdingensis,¿µ¶¨µÆĞÄ²İ,7,7,8,8,NA,Juncaceae,CB
Juncus kingii,½ğµÆĞÄ²İ,7,8,8,9,Juncus,Juncaceae,CB
Juncus lanpinguensis,ÃÜ»¨µÆĞÄ²İ,6,8,8,9,NA,Juncaceae,CB
Juncus leptospermus,Ï¸×ÓµÆĞÄ²İ,6,8,8,10,Juncus,Juncaceae,CB
Juncus leucanthus,¸Ê´¨µÆĞÄ²İ,6,7,7,8,Juncus,Juncaceae,CB
Juncus leucomelas,³¤°úµÆĞÄ²İ,7,8,8,9,Juncus,Juncaceae,CB
Juncus luzuliformis,·ÖÖ¦µÆĞÄ²İ,7,8,8,9,NA,Juncaceae,CB
Juncus meiguensis,ÃÀ¹ÃµÆĞÄ²İ,7,8,8,9,NA,Juncaceae,CB
Juncus membranaceus,Ä¤¶úµÆĞÄ²İ,6,7,7,8,Juncus,Juncaceae,CB
Juncus minimus,°«µÆĞÄ²İ,6,7,7,8,Juncus,Juncaceae,CB
Juncus miyiensis,Ã×Ò×µÆĞÄ²İ,7,7,NA,NA,Juncus,Juncaceae,CB
Juncus modicus,¶à»¨µÆĞÄ²İ,6,8,9,9,Juncus,Juncaceae,CB
Juncus nepalicus,°«¾¥µÆĞÄ²İ,6,7,8,8,NA,Juncaceae,CB
Juncus ochraceus,ÓğĞòµÆĞÄ²İ,9,10,10,11,Juncus,Juncaceae,CB
Juncus papillosus,ÈéÍ·µÆĞÄ²İ,7,8,8,9,Juncus,Juncaceae,CB
Juncus perpusillus,¶Ì¾¥µÆĞÄ²İ,NA,NA,NA,NA,NA,Juncaceae,CB
Juncus potaninii,µ¥Ö¦µÆĞÄ²İ,6,8,7,9,Juncus,Juncaceae,CB
Juncus prismatocarpus,óÇÊ¯İÅ,3,6,7,8,Juncus,Juncaceae,CB
Juncus przewalskii,³¤ÖùµÆĞÄ²İ,7,8,8,9,Juncus,Juncaceae,CB
Juncus przewalskii var. discolor,²Ô°×µÆĞÄ²İ,7,8,9,10,NA,Juncaceae,CB
Juncus setchuensis,Ò°µÆĞÄ²İ,5,7,6,9,Juncus,Juncaceae,CB
Juncus setchuensis var. effusoides,¼ÙµÆĞÄ²İ,NA,NA,NA,NA,NA,Juncaceae,CB
Juncus sikkimensis,Îı½ğµÆĞÄ²İ,6,8,7,9,Juncus,Juncaceae,CB
Juncus sphacelatus,¿İµÆĞÄ²İ,7,8,8,9,Juncus,Juncaceae,CB
Juncus tanguticus,ÉÂ¸ÊµÆĞÄ²İ,7,8,8,9,NA,Juncaceae,CB
Juncus thomsonii,Õ¹°úµÆĞÄ²İ,7,8,8,9,Juncus,Juncaceae,CB
Juncus triglumis,Ìù°úµÆĞÄ²İ,6,7,7,8,NA,Juncaceae,CB
Juncus wallichianus,ÕëµÆĞÄ²İ,7,8,8,9,Juncus,Juncaceae,CB
Justicia albovelata,ÃàÃ«¶Å¸ùÌÚ,9,9,NA,NA,NA,Acanthaceae,CB
Justicia championi,Ô²°ú¶Å¸ùÌÙ,NA,NA,NA,NA,NA,Acanthaceae,CB
Justicia latiflora,×Ï°ú¾ô´²,2,4,5,6,NA,Acanthaceae,WD
Justicia microdonta,Ğ¡³İÒ°µå¿Ã,6,8,NA,NA,NA,Acanthaceae,WD
Justicia procumbens var. hayatai,ÔçÌïÊÏ¾ô´²,NA,NA,NA,NA,NA,Acanthaceae,CB
Justicia siccanea,ºµ¶Å¸ùÌÙ,9,9,NA,NA,NA,Acanthaceae,WD
Justicia xerobatica,µá¶«¶Å¸ùÌÙ,9,9,NA,NA,NA,Acanthaceae,WD
Justicia xerophila,¸ÉµØ¶Å¸ùÌÙ,NA,NA,NA,NA,NA,Acanthaceae,WD
Justicia xylopoda,Ä¾±ú¶Å¸ùÌÙ,NA,NA,NA,NA,NA,Acanthaceae,WD
Justicia yunnanensis,µá¶Å¸ùÌÙ,9,9,NA,NA,NA,Acanthaceae,WD
Kadsura coccinea,ºÚÀÏ»¢,4,7,7,11,Kadsura,Schisandraceae,WD
Kadsura heteroclita,ÒìĞÎÄÏÎåÎ¶×Ó,5,8,8,12,Kadsura,Schisandraceae,WD
Kadsura japonica,ÈÕ±¾ÄÏÎåÎ¶×Ó,3,8,7,11,Kadsura,Schisandraceae,WD
Kadsura longipedunculata,ÄÏÎåÎ¶×Ó,6,9,9,12,Kadsura,Schisandraceae,WD
Kalimeris indica var. polymorpha,ÂíÀ¼¶àĞÍ±äÖÖ,5,11,5,11,NA,Asteraceae,CB
Kalimeris indica var. stenolepis,ÂíÀ¼ÏÁ°ú±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Kalimeris integrifolia,È«Ò¶ÂíÀ¼,6,10,7,11,Kalimeris,Asteraceae,CB
Kalimeris longipetiolata,³¤±úÂíÀ¼,6,6,NA,NA,NA,Asteraceae,CB
Kalimeris mongolica,ÃÉ¹ÅÂíÀ¼,7,9,7,9,Kalimeris,Asteraceae,CB
Kalopanax septemlobus,´Ìé±,7,10,9,12,Kalopanax,Araliaceae,WD
Keiskea szechuanensis,Ïã¼ò²İ,8,10,NA,NA,NA,Lamiaceae,CB
Kelloggia chinensis,ÔÆÄÏ¾ûÃ«²İ,7,7,7,9,NA,Rubiaceae,CB
Kengyilia geminata,ÂÏÉúÒÔÀñ²İ,7,8,7,8,NA,Poaceae,CB
Kengyilia hirsuta,²ÚÃ«ÒÔÀñ²İ,8,9,8,9,NA,Poaceae,CB
Kengyilia laxiflora,Êè»¨ÒÔÀñ²İ,7,8,7,8,NA,Poaceae,CB
Kengyilia melanthera,ºÚÒ©ÒÔÀñ²İ,7,8,7,8,NA,Poaceae,CB
Kengyilia mutica,ÎŞÃ¢ÒÔÀñ²İ,7,8,7,8,NA,Poaceae,CB
Kengyilia rigidula,Ó²¸ÑÒÔÀñ²İ,7,8,7,8,NA,Poaceae,CB
Kengyilia stenachyra,Õ­Ó±ÒÔÀñ²İ,7,8,7,8,NA,Poaceae,CB
Kengyilia thoroldiana,ËóÂŞÒÔÀñ²İ,7,8,7,8,NA,Poaceae,CB
Kerria japonica,é¦ÌÄ»¨,4,6,6,8,NA,Rosaceae,WD
Kerria japonica f. pleniflora,ÖØ°êé¦ÌÄ»¨,NA,NA,NA,NA,NA,Rosaceae,WD
Kingdonia uniflora,¶ÀÒ¶²İ,5,6,NA,NA,Kingdonia,Ranunculaceae,CB
Kinostemon alborubrum,·Ûºì¶¯Èï»¨,7,7,NA,NA,NA,Lamiaceae,CB
Kinostemon ornatum,¶¯Èï»¨,6,8,8,11,Kinostemon,Lamiaceae,CB
Knoxia valerianoides,ºì´óêª,3,8,NA,NA,NA,Rubiaceae,CB
Kobresia capillifolia,ÏßÒ¶áÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia cercostachys,Î²ËëáÔ²İ,7,10,7,10,NA,Cyperaceae,CB
Kobresia cuneata,½ØĞÎáÔ²İ,5,9,5,9,NA,Cyperaceae,CB
Kobresia duthiei,ÏßĞÎáÔ²İ,7,9,7,9,Kobresia,Cyperaceae,CB
Kobresia esenbeckii,ÈıÂöáÔ²İ,5,10,5,10,NA,Cyperaceae,CB
Kobresia falcata,Á­Ò¶áÔ²İ,7,8,7,8,Kobresia,Cyperaceae,CB
Kobresia filifolia,Ë¿Ò¶áÔ²İ,5,10,5,10,Kobresia,Cyperaceae,CB
Kobresia fragilis,ÄÒ×´áÔ²İ,6,9,6,9,Kobresia,Cyperaceae,CB
Kobresia graminifolia,ºÌÒ¶áÔ²İ,6,9,6,9,Kobresia,Cyperaceae,CB
Kobresia handel-mazzettii,ÃÜËëáÔ²İ,5,9,5,9,NA,Cyperaceae,CB
Kobresia humilis,°«ÉúáÔ²İ,6,9,6,9,Kobresia,Cyperaceae,CB
Kobresia kansuensis,¸ÊËàáÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia kuekenthaliana,ÄşÔ¶İï²İ,4,4,4,4,NA,Cyperaceae,CB
Kobresia littledalei,²Ø±±áÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia loliacea,ºÚÂóáÔ²İ,7,9,7,9,Kobresia,Cyperaceae,CB
Kobresia macrantha,´ó»¨áÔ²İ,6,8,6,8,NA,Cyperaceae,CB
Kobresia myosuroides,áÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia nepalensis,Äá²´¶ûáÔ²İ,6,10,6,10,Kobresia,Cyperaceae,CB
Kobresia pinetorum,ËÉÁÖáÔ²İ,5,9,5,9,NA,Cyperaceae,CB
Kobresia prainii,²»µ¤áÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia pusilla,¸ßÔ­áÔ²İ,5,10,5,10,Kobresia,Cyperaceae,CB
Kobresia pygmaea,¸ßÉ½áÔ²İ,5,9,5,9,NA,Cyperaceae,CB
Kobresia robusta,´Ö×³áÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia royleana,Ï²ÂíÀ­ÑÅáÔ²İ,5,9,5,9,NA,Cyperaceae,CB
Kobresia royleana subsp. minshanica,áºÉ½áÔ²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Kobresia schoenoides,³à¼ıáÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia setschwanensis,ËÄ´¨áÔ²İ,5,9,5,9,NA,Cyperaceae,CB
Kobresia tibetica,Î÷²Øİï²İ,5,8,5,8,Kobresia,Cyperaceae,CB
Kobresia uncinoides,¹³×´áÔ²İ,6,10,6,10,Kobresia,Cyperaceae,CB
Kobresia vidua,¶ÌÖááÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia yangii,ÏËÏ¸áÔ²İ,8,8,8,8,Kobresia,Cyperaceae,CB
Koelreuteria bipinnata,¸´ÓğÒ¶èïÊ÷,6,9,8,10,NA,Sapindaceae,WD
Koelreuteria paniculata,èïÊ÷,6,8,9,10,NA,Sapindaceae,WD
Koenigia islandica,±ùµºŞ¤,7,8,8,9,Koenigia,Polygonaceae,CB
Kolkwitzia amabilis,ÎoÊµ,5,6,8,9,NA,Caprifoliaceae,WD
Korthalsella japonica,Àõ¼ÄÉú,1,12,1,12,Korthalsella,Viscaceae,WD
Krascheninnikovia ceratoides,ÍÕÈŞŞ¼,6,9,6,9,Krascheninnikovia,Chenopodiaceae,WD
Kummerowia stipulacea,³¤İà¼¦ÑÛ²İ,7,8,8,10,Kummerowia,Fabaceae,CB
Kummerowia striata,¼¦ÑÛ²İ,7,9,8,10,Kummerowia,Fabaceae,CB
Kungia aliciae,¿×ÑÒ²İ,6,8,NA,NA,NA,Crassulaceae,CB
Kungia schoenlandii,ÍäÃ«Ò²ÑÒ²İ,6,7,8,9,Kungia,Crassulaceae,CB
Kungia schoenlandii var. stenostachya,ÏÁËë¿×ÑÒ²İ,7,7,8,8,NA,Crassulaceae,CB
Kyllinga brevifolia var. leiolepis,ÎŞ´ÌÁÛË®òÚò¼,5,10,5,10,NA,Cyperaceae,CB
Kyllinga squamulata,¹ÚÁÛË®òÚò¼,8,10,8,10,Kyllinga,Cyperaceae,CB
Lactuca dolichophylla,³¤Ò¶İ«ÜÄ,9,9,9,9,Lactuca,Asteraceae,CB
Lagerstroemia indica,×ÏŞ±,6,9,9,11,NA,Lythraceae,WD
Lagerstroemia subcostata,ÄÏ×ÏŞ±,NA,NA,NA,NA,NA,Lythraceae,WD
Laggera alata,ÁùÀâ¾Õ,10,2,NA,NA,Laggera,Asteraceae,CB
Laggera pterodonta,Òí³İÁùÀâ¾Õ,4,10,NA,NA,NA,Asteraceae,CB
Lagopsis supina,ÏÄÖÁ²İ,3,4,5,6,NA,Lamiaceae,CB
Lagotis alutacea,¸ïÒ¶ÍÃ¶ú²İ,5,9,NA,NA,Lagotis,Scrophulariaceae,CB
Lagotis brachystachya,¶ÌËëÍÃ¶ú²İ,5,8,5,8,Lagotis,Scrophulariaceae,CB
Lagotis brevituba,¶ÌÍ²ÍÃ¶ú²İ,6,8,6,8,Lagotis,Scrophulariaceae,CB
Lagotis integra,È«ÔµÍÃ¶ú²İ,6,8,6,8,Lagotis,Scrophulariaceae,CB
Lagotis praecox,×ÏÒ¶ÍÃ¶ú²İ,7,8,7,8,Lagotis,Scrophulariaceae,CB
Lagotis ramalana,Ô²Ò¶ÍÃ¶ú²İ,5,8,5,8,Lagotis,Scrophulariaceae,CB
Lagotis yunnanensis,ÔÆÄÏÍÃ¶ú²İ,6,8,NA,NA,Lagotis,Scrophulariaceae,CB
Lamiophlomis rotata,¶ÀÒ»Î¶,6,7,8,9,NA,Lamiaceae,CB
Lamium album,¶Ì±úÒ°Ö¥Âé,7,9,8,10,Lamium,Lamiaceae,CB
Lamium barbatum,Ò°Ö¥Âé,4,6,7,8,NA,Lamiaceae,CB
Lancea hirsuta,´ÖÃ«Èâ¹û²İ,7,7,NA,NA,Lancea,Scrophulariaceae,CB
Lancea tibetica,Èâ¹û²İ,7,9,7,9,Lancea,Scrophulariaceae,CB
Landoltia punctata,°ßÆ¼,NA,NA,NA,NA,NA,Lemnaceae,CB
Laportea bulbifera,ÖéÑ¿°¬Âé,3,8,5,12,Laportea,Urticaceae,CB
Laportea cuspidata,°¬Âé,6,7,8,9,Laportea,Urticaceae,CB
Lappula intermedia,ÂÑÅÌº×Ê­,5,8,5,8,NA,Boraginaceae,CB
Lappula patula,ÂÑ¹ûº×Ê­,NA,NA,NA,NA,NA,Boraginaceae,CB
Lasianthus chinensis,´ÖÒ¶Ä¾,5,5,9,10,Lasianthus,Rubiaceae,WD
Lasianthus henryi,Î÷ÄÏ´ÖÒ¶Ä¾,6,6,7,10,NA,Rubiaceae,WD
Lasianthus hirsutus,¼¦ÊºÊ÷,NA,NA,11,11,NA,Rubiaceae,WD
Lasianthus japonicus,ÈÕ±¾´ÖÒ¶Ä¾,4,5,6,10,NA,Rubiaceae,WD
Lasianthus japonicus subsp. longicaudus,ÔÆ¹ã´ÖÒ¶Ä¾ÑÇÖÖ,3,8,9,2,NA,Rubiaceae,WD
Lasianthus japonicus var. latifolius,¿íÒ¶ÈÕ±¾´ÖÒ¶Ä¾,4,6,7,9,NA,Rubiaceae,WD
Lasiocaryum trichocarpum,ÔÆÄÏÃ«¹û²İ,6,7,NA,NA,Lasiocaryum,Boraginaceae,CB
Lathraea japonica,³İÁÛ²İ,3,5,5,7,Lathraea,Orobanchaceae,CB
Lathyrus davidii,ÜüÃ¢ÏãÍã¶¹,5,7,8,9,Lathyrus,Fabaceae,CB
Lathyrus dielsianus,ÖĞ»ªÉ½÷ó¶¹,5,6,7,8,Lathyrus,Fabaceae,CB
Lathyrus palustris,ÕÓÉúÉ½÷ó¶¹,6,7,8,9,Lathyrus,Fabaceae,CB
Lathyrus palustris var. exalatus,ÎŞ³áÉ½÷ó¶¹,NA,NA,NA,NA,NA,Fabaceae,CB
Lathyrus palustris var. linearifolius,ÏßÒ¶É½÷ó¶¹,NA,NA,NA,NA,NA,Fabaceae,CB
Lathyrus pratensis,ÄÁµØÉ½÷ó¶¹,6,8,8,10,Lathyrus,Fabaceae,CB
Lathyrus quinquenervius,É½÷ó¶¹,5,7,8,9,Lathyrus,Fabaceae,CB
Latouchea fokienensis,³×Ò¶²İ,NA,NA,NA,NA,NA,Gentianaceae,CB
Launaea acaulis,¹â¾¥Ë¨¹û¾Õ,4,5,4,5,Launaea,Asteraceae,CB
Laurocerasus hypotricha,Ã«±³¹ğÓ£,9,10,11,12,Laurocerasus,Rosaceae,WD
Laurocerasus phaeosticta,ÏÙÒ¶¹ğÓ£,4,5,7,10,Laurocerasus,Rosaceae,WD
Laurocerasus spinulosa,´ÌÒ¶¹ğÓ£,9,10,11,3,Laurocerasus,Rosaceae,WD
Laurocerasus undulata,¼âÒ¶¹ğÓ£,8,10,12,5,Laurocerasus,Rosaceae,WD
Laurocerasus undulata f. pubigera,Ã«Ğò¼âÒ¶¹ğÓ£,8,10,12,5,NA,Rosaceae,WD
Laurocerasus zippeliana,´óÒ¶¹ğÓ£,7,10,12,12,Laurocerasus,Rosaceae,WD
Lecanthus peduncularis,¼ÙÂ¥Ìİ²İ,7,8,9,10,Lecanthus,Urticaceae,CB
Lecanthus petelotii var. yunnanensis,ÔÆÄÏ¼ÙÂ¥Ìİ²İ,7,8,8,9,NA,Urticaceae,CB
Leea asiatica,µ¥Óğ»ğÍ²Ê÷,4,7,8,12,Leea,Leeaceae,WD
Leersia hexandra,ÀîÊÏºÌ,5,12,5,12,NA,Poaceae,CB
Leersia japonica,¼Ùµ¾,6,11,6,11,NA,Poaceae,CB
Legazpia polygonoides,Èı³áİà,7,8,7,8,Legazpia,Scrophulariaceae,CB
Lemna minor,¸¡Æ¼,5,9,NA,NA,NA,Lemnaceae,CB
